epoch,split,loss,lb,val_MSE,val_secMAE,val_secRMSE,router_entropy,router_max_share,target_key
77,val,,,0.8429187361204272,282.6639520411382,341.080433885806372,,,y_log_z
78,train,0.22660479156507385,2.0616837392250695,,,,1.5764401141140196,0.22133112885057926,y_log_z
78,val,,,1.0881177649131721,343.98044651628965,427.043981146526392,,,y_log_z
79,train,0.22602086431450313,2.0656958752208285,,,,1.5506842848327425,0.21692161448299885,y_log_z
79,val,,,1.1187373427622163,353.7305511906925,433.567806534269948,,,y_log_z
80,train,0.2204790570669704,2.0735595491197376,,,,1.5383862339788013,0.232973990134067,y_log_z
80,val,,,0.8900180459291763,302.43545656938767,381.017478663019176,,,y_log_z
81,train,0.2271001986745331,2.107208126121097,,,,1.447928347521358,0.2259967318839497,y_log_z
81,val,,,0.5813835272110536,210.05416455574422,275.862074995728676,,,y_log_z
82,train,0.21518583678536946,2.129539168543286,,,,1.3413967258400388,0.23380944836470816,y_log_z
82,val,,,0.6160264567005476,208.89438629826358,263.516018255902679,,,y_log_z
83,train,0.21207300428715017,2.077081673675113,,,,1.5575945178667705,0.2275995026446051,y_log_z
83,val,,,0.6839640488930847,229.48963792436734,280.090907168585829,,,y_log_z
84,train,0.2143665916389889,2.067915631665124,,,,1.534430828359392,0.22369661057988802,y_log_z
84,val,,,0.8745884097659916,275.4589915885606,326.302680485817575,,,y_log_z
85,train,0.20451732559336555,2.058577419983016,,,,1.5533984733952417,0.21885206653840011,y_log_z
85,val,,,0.9616490901536365,322.7520977948048,381.493946001594850,,,y_log_z
86,train,0.20026970654726028,2.027856985727946,,,,1.662952764166726,0.20847899321880606,y_log_z
86,val,,,0.8357066392322694,279.435969247444,347.016758678184999,,,y_log_z
87,train,0.2048458620491955,2.0277429620424905,,,,1.6458365652296278,0.21046502494977581,y_log_z
87,val,,,0.7225716322380968,234.6954467383351,287.241620782714790,,,y_log_z
88,train,0.2160075486948093,2.063128776020474,,,,1.5905750907129712,0.2197185591277149,y_log_z
88,val,,,0.8236916856835895,256.6520900698786,316.493460005109284,,,y_log_z
89,train,0.21313234977424145,2.0479320966535144,,,,1.5703313847382863,0.2112122517493036,y_log_z
89,val,,,0.9393139473861091,297.3361446905705,368.595699678732444,,,y_log_z
90,train,0.21166464396648937,2.0375766770707235,,,,1.5765656150049634,0.21945736909078228,y_log_z
90,val,,,1.0765511851020761,334.9750654139674,399.063038404486917,,,y_log_z
91,train,0.21792903997831875,2.0520673079623117,,,,1.5412486145893733,0.2191027874747912,y_log_z
91,val,,,1.143361591229822,330.780920373335,403.337622217613045,,,y_log_z
92,train,0.21186175466411644,2.047855403688219,,,,1.5277821338839002,0.21132239554491308,y_log_z
92,val,,,0.9021316816604994,276.2832596474276,348.510852673614579,,,y_log_z
93,train,0.21691462273399034,2.0538538926177554,,,,1.6127797563870747,0.2237723283469677,y_log_z
