epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
90,val,2,190.62384932662547,237.5824752014035,34.17483634541297,120.0,31927
91,val,0,102.2121758384073,145.43178420803613,27.018062298344542,30.0,33163
91,val,1,185.99891021784666,234.72624287144066,20.040823367065315,60.0,34784
91,val,2,195.57228803023793,243.18444042815423,33.02533905471858,120.0,31927
92,val,0,97.22897558526022,139.8674038614008,28.019177999577842,30.0,33163
92,val,1,184.15486194852744,235.45838475074694,19.644089236430542,60.0,34784
92,val,2,204.5874031466681,249.7336166364364,29.648886522379176,120.0,31927
93,val,0,114.34031069664422,159.01763387090602,23.93329915870096,30.0,33163
93,val,1,178.4796223785204,230.6367239660942,21.242525298988042,60.0,34784
93,val,2,210.50484480771075,257.6804741715416,30.00595107589188,120.0,31927
94,val,0,95.04069572370281,132.54397097894932,26.948707897355483,30.0,33163
94,val,1,168.8148328610923,213.99873764972043,21.8807497700092,60.0,34784
94,val,2,179.07760194092677,226.67682876267833,36.86848122278949,120.0,31927
95,val,0,114.06496030040657,160.91939085920936,23.761420860597653,30.0,33163
95,val,1,184.33220157430276,238.23085917136825,20.59567617295308,60.0,34784
95,val,2,193.55042263619694,242.24784874770566,35.061233438782224,120.0,31927
96,val,0,104.35292716018111,144.56932922982747,25.109308566776228,30.0,33163
96,val,1,185.9132422593721,231.60358620570142,18.13477460901564,60.0,34784
96,val,2,188.66588887099869,232.27499691593596,32.97522473141855,120.0,31927
97,val,0,109.27909784035484,151.1003301534069,25.356572083345895,30.0,33163
97,val,1,192.40407159378907,244.44468983390595,18.663753449862007,60.0,34784
97,val,2,206.85069001862402,251.7623534398,27.67876718764682,120.0,31927
98,val,0,105.78290944288793,145.58500064387732,25.477188432892078,30.0,33163
98,val,1,184.2919311944563,229.821837342201,18.24689512419503,60.0,34784
98,val,2,191.4896457366365,238.02971588596262,33.26024994518746,120.0,31927
99,val,0,105.21845837184065,148.31745697536923,25.700328679552513,30.0,33163
99,val,1,185.08481298199243,237.87730514278215,18.479760809567615,60.0,34784
99,val,2,211.3324098908741,255.46335172093373,27.540952798571745,120.0,31927
100,val,0,107.00588321263061,156.0959781882567,26.644151614751376,30.0,33163
100,val,1,185.18233618433584,237.3053362341875,19.250229990800367,60.0,34784
100,val,2,190.79743958140836,233.55980987057515,32.170263413411845,120.0,31927
101,val,0,108.44324888853919,153.8547354480669,26.15263999035069,30.0,33163
101,val,1,173.19293704905857,219.47048051389325,20.739420423183073,60.0,34784
101,val,2,178.99453343546656,223.53252415128972,35.96329125818273,120.0,31927
102,val,0,101.2955262193029,142.5264078468446,26.0591623194524,30.0,33163
102,val,1,174.2285025841398,225.77320843934982,21.09590616375345,60.0,34784
