epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
12,val,1,287.8719213976017,327.94078877928473,8.420962395702366,60.0,34996
12,val,2,255.9255915766424,332.8411823475991,29.781556410574655,120.0,32228
13,val,0,363.67202093917876,397.7734951550615,2.6334005477473137,30.0,33227
13,val,1,200.29036030457053,235.9944824768481,16.493313521545318,60.0,34996
13,val,2,235.39871329072835,314.6331547830134,32.524512845972446,120.0,32228
14,val,0,300.8577768550426,332.0181383687651,3.2353206729467003,30.0,33227
14,val,1,162.87982525848938,195.51063571341354,20.270888101497313,60.0,34996
14,val,2,307.5946426950289,417.74608206879975,31.072359438997143,120.0,32228
15,val,0,283.713609262669,331.9606962298082,4.7762361934571285,30.0,33227
15,val,1,206.04751181943115,253.8842568046321,18.133500971539604,60.0,34996
15,val,2,349.31651097260146,417.65532959729285,12.731165446195854,120.0,32228
16,val,0,222.02399012468916,245.19452482281255,3.8673368044060554,30.0,33227
16,val,1,124.37502023110677,165.4905233813203,32.31512172819751,60.0,34996
16,val,2,331.49632189133865,400.958566181017,15.759587935956313,120.0,32228
17,val,0,145.47143796058057,172.35332602641267,11.457549583170314,30.0,33227
17,val,1,119.64713814670337,150.92611667712316,30.626357297976913,60.0,34996
17,val,2,183.80438613465483,269.4125865408763,46.58992180712424,120.0,32228
18,val,0,122.31125128760355,141.51587473453907,11.969181689589792,30.0,33227
18,val,1,131.9238356872482,166.52936815184353,29.10618356383587,60.0,34996
18,val,2,190.23030437854408,280.8042591553528,44.638202805014274,120.0,32228
19,val,0,89.26178545203732,106.93950001405368,19.159117585096457,30.0,33227
19,val,1,117.41583294508212,146.58952489059183,30.60921248142645,60.0,34996
19,val,2,185.48889066221045,281.73786453012383,44.377559885813575,120.0,32228
20,val,0,95.39333300866483,111.24319450996116,15.427212808860263,30.0,33227
20,val,1,130.9380273342623,162.2804109879529,28.871871070979537,60.0,34996
20,val,2,214.92271246264409,314.22106517911755,37.960779446444086,120.0,32228
21,val,0,176.97075762257774,215.77666630375143,9.489270773768322,30.0,33227
21,val,1,196.28730021712303,245.36508969050038,18.65070293747857,60.0,34996
21,val,2,221.02816127413953,302.78486347342783,38.8854412312275,120.0,32228
22,val,0,295.9211145100723,340.8801261096614,5.432329129924459,30.0,33227
22,val,1,229.618639577224,276.133073400536,13.61298434106755,60.0,34996
22,val,2,262.73605742495363,337.6941226272356,27.668487029911876,120.0,32228
23,val,0,130.827468067961,162.8036777178653,12.450717789749302,30.0,33227
23,val,1,168.5433234710641,217.17235672708412,24.49708538118642,60.0,34996
23,val,2,219.99677480295423,292.35837457181145,32.419014521534066,120.0,32228
24,val,0,85.50222916915507,102.95186475902942,19.423962440184187,30.0,33227
24,val,1,126.03951557912423,158.5117612221596,29.780546348154076,60.0,34996
24,val,2,193.81915718032215,297.5064359311532,44.08278515576517,120.0,32228
25,val,0,161.11653336741864,188.9113326813422,9.278598729948536,30.0,33227
25,val,1,138.72736824219643,170.34523677237388,26.09726825922963,60.0,34996
25,val,2,195.13852648754576,297.934953968522,42.652351992056595,120.0,32228
26,val,0,223.2986399882226,275.94232352388156,10.65699581665513,30.0,33227
26,val,1,204.28899803950807,248.81064916527257,16.653331809349638,60.0,34996
26,val,2,243.03264680133057,335.6307798028843,31.283356087873898,120.0,32228
27,val,0,158.4943206720062,205.77680037769696,12.884100279892857,30.0,33227
27,val,1,190.7023649521999,237.741680588362,19.09075322894045,60.0,34996
27,val,2,263.8233142600427,347.0230300959608,26.678664515328286,120.0,32228
28,val,0,188.47336610721797,239.56073813386917,12.008306497727752,30.0,33227
28,val,1,131.14359213597626,170.2218618705797,29.431935078294664,60.0,34996
28,val,2,231.3742530181684,306.8392171908029,31.950477845351866,120.0,32228
29,val,0,334.44750577952067,407.1820600506211,6.901014235410961,30.0,33227
29,val,1,226.85911309088226,278.27119544457537,15.864670248028345,60.0,34996
29,val,2,217.9475993979905,286.2008102555934,36.18902817425841,120.0,32228
30,val,0,148.33192367294248,206.50463785953312,17.89508532217775,30.0,33227
30,val,1,204.08710637661045,263.145103246639,18.576408732426565,60.0,34996
30,val,2,251.98270799102536,334.1659377056775,31.934963385875637,120.0,32228
31,val,0,79.56710720185673,99.89963572666414,24.097872212357423,30.0,33227
31,val,1,156.16752836066308,197.44423682490142,20.925248599839982,60.0,34996
31,val,2,265.7019790662671,372.61486344240757,32.01874146704729,120.0,32228
32,val,0,124.70246310094436,155.9059628778826,16.790561892436873,30.0,33227
32,val,1,110.52650955868171,141.97050592195015,35.30689221625329,60.0,34996
32,val,2,195.73916683928522,304.31481882532665,44.756112697033636,120.0,32228
33,val,0,139.29343118218995,172.79277365808304,15.318867186324375,30.0,33227
33,val,1,129.9521385591389,161.62951614744136,28.031775060006858,60.0,34996
33,val,2,190.05371747508718,303.92661984231387,47.6914484299367,120.0,32228
34,val,0,122.99177661162938,154.09856408008943,15.18644475878051,30.0,33227
34,val,1,142.56771141450764,172.34179162071317,23.639844553663274,60.0,34996
34,val,2,219.99031055342016,309.4427071106347,32.97132927888792,120.0,32228
35,val,0,138.4796004478897,175.93819287999736,16.81162909681885,30.0,33227
35,val,1,111.80797875225919,141.86194645397907,33.44382215110298,60.0,34996
35,val,2,191.95569234760194,271.85406087558516,39.347772123619215,120.0,32228
