epoch,split,loss,lb,val_MSE,val_secMAE,val_secRMSE,router_entropy,router_max_share,target_key
57,train,0.20798932202160358,2.0743640992376537,,,,1.5164629088507757,0.21964660204119152,y_log_z
57,val,,,0.5157336890215366,149.05541522382492,209.302951340464546,,,y_log_z
58,train,0.208271866871251,2.0408827331331043,,,,1.3659820556640625,0.20467173266741964,y_log_z
58,val,,,0.4028555782957841,155.7743643161529,224.220947054621661,,,y_log_z
59,train,0.20158819585210747,2.048305975066291,,,,1.3490513844622507,0.20140202902257442,y_log_z
59,val,,,0.38401850260894815,152.72935984491195,214.896874113866801,,,y_log_z
60,train,0.20028324218259919,2.046407933036486,,,,1.3678224583466847,0.20545156403548187,y_log_z
60,val,,,0.419600366139868,152.5091299275424,211.028604772722048,,,y_log_z
61,train,0.19802461916373837,2.0670640716950097,,,,1.4628928701082866,0.2169963251799345,y_log_z
61,val,,,0.5634168996952883,159.30294184750215,204.543843696769414,,,y_log_z
62,train,0.19859984993106788,2.025922762023078,,,,1.5345528539684083,0.20843530942996344,y_log_z
62,val,,,0.63049933809847,178.02739341857287,226.063080189223683,,,y_log_z
63,train,0.200293798206581,2.029491424560547,,,,1.6385919749736786,0.21305223637157017,y_log_z
63,val,,,0.6817532804598436,202.5800011285042,251.598107696413905,,,y_log_z
64,train,0.20355759209228885,2.024182513356209,,,,1.6035233785708745,0.20292016718950537,y_log_z
64,val,,,0.5940081376707622,191.39882464071414,245.731170389694540,,,y_log_z
65,train,0.2136970501807001,2.044123195939594,,,,1.5375217298666637,0.21638505450553364,y_log_z
65,val,,,0.6377404233390747,174.9511241507831,238.010268701320314,,,y_log_z
66,train,0.20871973886258072,2.0633749100897045,,,,1.568911236193445,0.2252536883784665,y_log_z
66,val,,,0.4822794986551788,151.09668371231683,216.585403322146703,,,y_log_z
67,train,0.20533166411850187,2.045121192932129,,,,1.5338016831212573,0.21685799790753257,y_log_z
67,val,,,0.6605907806814398,182.48197948541141,239.548527779970726,,,y_log_z
68,train,0.21153082802063888,2.072165843513277,,,,1.5335695164071188,0.2212720929334561,y_log_z
68,val,,,0.934955113238731,267.2054730820251,316.451351253399480,,,y_log_z
69,train,0.20847906068795258,2.0417338046762676,,,,1.5420136269595888,0.21562838637166554,y_log_z
69,val,,,0.9605862729053273,327.30937864761177,392.540595792873376,,,y_log_z
70,train,0.21499134600162506,2.062437684999572,,,,1.5438523309098349,0.22268816766639551,y_log_z
70,val,,,0.6817080542089012,255.3090626119949,317.891583992537846,,,y_log_z
71,train,0.21634207728008428,2.1025820540057287,,,,1.5890164855453703,0.24386785303552946,y_log_z
71,val,,,0.6389824429273278,239.34064502881068,293.136224256021762,,,y_log_z
72,train,0.21663483853141466,2.0510512739419937,,,,1.5725384553273518,0.21825500205159187,y_log_z
72,val,,,0.7863052252975747,259.18246840538234,315.221658905573918,,,y_log_z
73,train,0.21393942356937462,2.0587259100543127,,,,1.5300094054804907,0.21601174254384306,y_log_z
73,val,,,0.6139176552004441,196.97295115046765,255.558493786434894,,,y_log_z
74,train,0.20704183872375223,2.096033298306995,,,,1.4179894493685827,0.22687347067726982,y_log_z
74,val,,,0.725734051977954,253.59027038058358,314.788891573534954,,,y_log_z
75,train,0.20434564910829067,2.077135937081443,,,,1.4307865699132283,0.22448205347690317,y_log_z
75,val,,,0.7277537333410767,232.94218495483807,296.408934352712038,,,y_log_z
76,train,0.20168744338055453,2.052500112189187,,,,1.4378161711825266,0.2130755310257276,y_log_z
76,val,,,0.6572215169267821,217.8546528690761,276.821247999745651,,,y_log_z
77,train,0.20505952338377634,2.082115294204818,,,,1.5271490613619487,0.22581318248477247,y_log_z
77,val,,,0.658097796877658,229.52880592512145,283.908732912323956,,,y_log_z
78,train,0.21066099736425611,2.1015607002708645,,,,1.5583554324176576,0.22813757074375948,y_log_z
78,val,,,0.8254851641082639,254.6023895804142,309.600472226365355,,,y_log_z
79,train,0.20080238435831335,2.0273668848805957,,,,1.5631122920248244,0.2022174656805065,y_log_z
79,val,,,0.9732959767570337,280.29599808574267,337.224253084577867,,,y_log_z
80,train,0.20351415893269909,2.032075047492981,,,,1.5930319279432297,0.2089392797400554,y_log_z
80,val,,,0.9822598079058528,303.76243986301466,363.685693148312851,,,y_log_z
81,train,0.20087999022669262,2.0471081501907773,,,,1.6105095876587763,0.21829959149989817,y_log_z
81,val,,,0.7253477414211312,227.09895343679693,279.781853754913300,,,y_log_z
82,train,0.20926204841170046,2.041126035981708,,,,1.5494273387723498,0.21329621080723074,y_log_z
82,val,,,0.6387348843851381,194.5515882452172,255.248359705424036,,,y_log_z
83,train,0.21358937811520365,2.058758464124468,,,,1.5516990307304594,0.21707096675203907,y_log_z
83,val,,,0.8253506634608131,223.74351360909174,293.151609837667195,,,y_log_z
84,train,0.2085781939741638,2.053624807132615,,,,1.5150626185867522,0.21438668502701652,y_log_z
84,val,,,0.9062444163916314,269.03647346366324,342.707767522992015,,,y_log_z
85,train,0.20626299848986995,2.052556041214201,,,,1.5039299445019827,0.2032183597071303,y_log_z
85,val,,,0.6594540300747141,217.13016722316726,287.006935961226418,,,y_log_z
86,train,0.20757287471658653,2.070735519131025,,,,1.5642977986070845,0.21590007717410722,y_log_z
86,val,,,0.5798115968292424,175.57594570751536,229.139762241846569,,,y_log_z
87,train,0.20937297803660235,2.041202285223537,,,,1.512596834037039,0.20370150233308473,y_log_z
87,val,,,0.7539541578069532,218.98620906236312,277.314871740369654,,,y_log_z
88,train,0.21519466117024422,2.0374508963690863,,,,1.5205400221877627,0.20724846464064386,y_log_z
88,val,,,0.9500807505352963,294.5961493158045,363.370498033637318,,,y_log_z
89,train,0.21607373303009403,2.05916299422582,,,,1.563339380754365,0.2217748984694481,y_log_z
89,val,,,0.6728325569651832,260.74106383725024,338.374322061254475,,,y_log_z
90,train,0.21000488619837496,2.0841924051443734,,,,1.5700938817527559,0.2249365813202328,y_log_z
90,val,,,0.4735456527174252,172.8501996911896,244.791764530846933,,,y_log_z
91,train,0.2208174779597256,2.0877278629276486,,,,1.5738296740584903,0.2367842151886887,y_log_z
91,val,,,0.4739675613047158,149.7857961181011,213.469519058996042,,,y_log_z
92,train,0.21801935529543293,2.1104787290096283,,,,1.4626030607355966,0.2269048167185651,y_log_z
92,val,,,0.7313115645828876,202.17336135318774,267.198755277538453,,,y_log_z
93,train,0.2098207055694527,2.1077486640877194,,,,1.499299105670717,0.23149146139621735,y_log_z
93,val,,,0.7247520264204853,259.43689399285785,337.445837454308958,,,y_log_z
94,train,0.21005377483864626,2.0814078466759787,,,,1.5861789683500926,0.22657530651324326,y_log_z
94,val,,,0.5595492171191954,225.00390574446746,294.014369792442778,,,y_log_z
95,train,0.2174558842347728,2.0564669983254538,,,,1.5516478965679805,0.22094995652635893,y_log_z
95,val,,,0.7481950857154298,226.74995705889873,273.821531331687709,,,y_log_z
96,train,0.21501133094231287,2.0596585422754288,,,,1.5096256484587987,0.21905496012833384,y_log_z
96,val,,,0.6867046122270846,225.52645006567258,271.214628525804699,,,y_log_z
97,train,0.2109396861245235,2.0737351758612528,,,,1.5136170271370146,0.21852595628135735,y_log_z
97,val,,,0.623260561219196,197.32167191590926,245.978492279805096,,,y_log_z
98,train,0.21356394493745434,2.036462048689524,,,,1.567014002137714,0.21215147876905072,y_log_z
98,val,,,0.9181763496872174,251.89809296012484,310.540538486092885,,,y_log_z
99,train,0.2252448019054201,2.0869118952088885,,,,1.5124777224328783,0.22704903553757402,y_log_z
99,val,,,1.038917690821994,286.0437168701189,345.658079804558099,,,y_log_z
100,train,0.21855518221855164,2.0514347321457334,,,,1.575742393732071,0.21149900845355457,y_log_z
100,val,,,0.768047976486982,247.01668670584726,317.469436141104040,,,y_log_z
101,train,0.21905691528485882,2.0813861704534955,,,,1.3643208477232192,0.21763931794299018,y_log_z
101,val,,,0.7431624052539276,232.37124061692703,296.250449868167038,,,y_log_z
102,train,0.22175878783067068,2.114482197496626,,,,1.2867594146066241,0.21818655998342568,y_log_z
102,val,,,0.619671568221243,213.95953911919742,265.489729286675924,,,y_log_z
103,train,0.219154743063781,2.108119527498881,,,,1.2325396198365424,0.2281059188147386,y_log_z
103,val,,,0.7006902044689409,237.5121965560323,297.620257885631190,,,y_log_z
104,train,0.21046892118950686,2.0955211453967624,,,,1.262924646337827,0.22233209883173308,y_log_z
104,val,,,0.6573989161608025,268.1610892297613,333.824433389676415,,,y_log_z
105,train,0.2089273418403334,2.0921757254335613,,,,1.1918826202551525,0.21675096824765205,y_log_z
105,val,,,0.41420084229277904,186.22994488217515,252.932031561287943,,,y_log_z
106,train,0.2066577904754215,2.0870688325828977,,,,1.2757831348313227,0.2272356611986955,y_log_z
106,val,,,0.38607341426393593,155.1785396300186,229.226844020723604,,,y_log_z
107,train,0.20833070141573748,2.1217633253998227,,,,1.21071657538414,0.2315967401696576,y_log_z
107,val,,,0.4169437787919767,149.384472153634,224.485803753416008,,,y_log_z
108,train,0.2058325389193164,2.077080362372928,,,,1.3795687721835241,0.22267359909084108,y_log_z
108,val,,,0.6371716054539536,189.46438336539705,250.175664496252125,,,y_log_z
109,train,0.2071826375193066,2.1034851140446134,,,,1.553592676917712,0.23277537214259306,y_log_z
109,val,,,0.8449865589460243,243.83243288588778,296.449855528759429,,,y_log_z
110,train,0.2020688955154684,2.0773216601875095,,,,1.60267021589809,0.22609980963170528,y_log_z
110,val,,,0.9255445746246761,300.1383356666901,355.627659473159611,,,y_log_z
111,train,0.20048468766940963,2.0405500564310284,,,,1.637391568885909,0.21157526887125438,y_log_z
111,val,,,0.8347312205188849,304.3809247734125,349.604742320029914,,,y_log_z
112,train,0.21134795000155768,2.0842948390377893,,,,1.6247052053610485,0.2416556374066406,y_log_z
112,val,,,0.8318749279278669,285.91204162391676,342.516718307009512,,,y_log_z
113,train,0.22041558101773262,2.0578158961402044,,,,1.5887727058596082,0.22235280916922623,y_log_z
113,val,,,0.9113374095900344,270.8490880348379,329.833850623756462,,,y_log_z
114,train,0.22130340048008496,2.04201188021236,,,,1.5420308427678213,0.20988749795489842,y_log_z
114,val,,,0.6755493748666987,209.90455615486655,282.184129726573815,,,y_log_z
115,train,0.2229329635285669,2.109906921784083,,,,1.4615753259923723,0.2230257321563032,y_log_z
115,val,,,0.5622073240464174,189.6575716176295,260.994520861834872,,,y_log_z
116,train,0.21390791092481878,2.1312725245952606,,,,1.4530118074682024,0.23481310014095572,y_log_z
116,val,,,0.5009247328777475,166.76746653841175,223.709967671216162,,,y_log_z
117,train,0.21130906687014633,2.137398991319868,,,,1.478092869122823,0.23763323947787285,y_log_z
117,val,,,0.5806190814623058,177.75650649554882,232.259355731272052,,,y_log_z
118,train,0.20971235177583164,2.059423026111391,,,,1.3495380100276735,0.2109818315754334,y_log_z
118,val,,,0.7650680823774865,211.55416566402712,273.425039411842420,,,y_log_z
119,train,0.20440766318804687,2.064516994688246,,,,1.3778006550338533,0.2190383066319757,y_log_z
