epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
11,val,0,450.1746879258702,488.0398803670053,1.9863364131579737,30.0,33227
11,val,1,277.17134705182826,315.2432670610886,8.95816664761687,60.0,34996
11,val,2,264.66120405174655,334.68368415637855,26.21323073104133,120.0,32228
12,val,0,393.2278660112282,429.438316159162,2.218075661359738,30.0,33227
12,val,1,243.1613526339394,286.7045227604787,12.101383015201737,60.0,34996
12,val,2,258.81671640283196,334.1375823379733,28.89102643663895,120.0,32228
13,val,0,351.7169186918183,382.14377347209114,2.3896228970415625,30.0,33227
13,val,1,190.69894505800664,228.6784402396969,16.970510915533204,60.0,34996
13,val,2,211.2024462423979,290.42672599711807,38.86682387985603,120.0,32228
14,val,0,460.3827452395407,508.5223653148858,2.6634965540072835,30.0,33227
14,val,1,280.52368437531254,321.34787827537525,8.660989827408846,60.0,34996
14,val,2,240.6743910241337,312.69968647045323,29.614000248231353,120.0,32228
15,val,0,492.7179036967771,527.604694069661,1.212869052276763,30.0,33227
15,val,1,268.09694952860684,315.0199807740386,12.381415018859299,60.0,34996
15,val,2,258.9076712775115,335.98114636106715,29.216830085639817,120.0,32228
16,val,0,312.7388197745339,352.4257833912124,3.5272519336684023,30.0,33227
16,val,1,180.22832056224954,216.53912345812458,18.73928448965596,60.0,34996
16,val,2,338.7804376574475,454.99762098141736,28.413181084771004,120.0,32228
17,val,0,341.53399812687627,369.052104772834,1.6131459355343547,30.0,33227
17,val,1,180.6094783181694,215.4063515211327,18.59926848782718,60.0,34996
17,val,2,290.9314752535887,387.44078552950305,30.28112200570932,120.0,32228
18,val,0,282.3464961062704,313.79241755541307,3.740933578114184,30.0,33227
18,val,1,188.16316259246594,222.01425070477308,17.29340496056692,60.0,34996
18,val,2,312.67426406767555,410.3308383116847,27.646766786645156,120.0,32228
19,val,0,221.8433306324323,259.27743188189294,7.316339121798538,30.0,33227
19,val,1,190.04960960382078,225.4226804433607,16.147559721110984,60.0,34996
19,val,2,269.3956487607583,356.8944454323059,31.063050763311406,120.0,32228
20,val,0,133.6593251343857,156.02787011244038,10.888735064856894,30.0,33227
20,val,1,133.3228749231497,165.70207879467358,27.36884215338896,60.0,34996
20,val,2,214.8104707117307,311.336903408975,40.33759463820281,120.0,32228
21,val,0,92.28237088152025,111.94571657033126,19.815210521563788,30.0,33227
21,val,1,125.31848430557243,159.46886784432218,32.27511715624643,60.0,34996
21,val,2,227.84440603134308,333.24960985999854,38.513094203797934,120.0,32228
22,val,0,164.32686913098487,197.54595056084986,11.168627923074608,30.0,33227
22,val,1,150.29602547489802,179.1333358250229,21.39673105497771,60.0,34996
