epoch,split,loss,lb,val_MSE,val_secMAE,val_secRMSE,val_MAPE,router_entropy,router_max_share,target_key
22,val,,,0.19618119871756373,96.00338605353683,153.41045694658075,57.656851338741504,,,y_log_z
23,train,0.20534903928637505,2.0203309224711523,,,,1.696561844812499,0.2090227243800958,y_log_z
23,val,,,0.1972534286020267,100.14579525475537,153.42473305705693,60.73595688575418,,,y_log_z
24,train,0.20370500451988643,2.016123349467913,,,,1.6756113982862897,0.20140469219121668,y_log_z
24,val,,,0.2279452758600054,112.28092892161311,164.37207048140348,69.91980317074514,,,y_log_z
25,train,0.2052234396752384,2.0181614028082953,,,,1.6885520699951384,0.20332589579953086,y_log_z
25,val,,,0.204916617072477,113.123065257537,172.27727437527963,62.03486065293833,,,y_log_z
26,train,0.19948435802426603,2.024702732761701,,,,1.7017605387502246,0.2108778293348021,y_log_z
26,val,,,0.19318420434579928,102.69287081018959,157.79802869730202,58.83889176925426,,,y_log_z
27,train,0.19800441339612007,2.0134825574027166,,,,1.6995988587538402,0.2056659712559647,y_log_z
27,val,,,0.21215984344901376,108.36559032153951,164.06684150030028,63.44254984180458,,,y_log_z
28,train,0.195780074223876,2.012692231271002,,,,1.6997963852352567,0.1996828458375401,y_log_z
28,val,,,0.17746451991144968,105.88975438153636,156.80918827710778,55.72811329677738,,,y_log_z
29,train,0.19523746168447864,2.0104747199349933,,,,1.7176506204737558,0.19875400865243542,y_log_z
29,val,,,0.21208225291722227,114.29324331470153,164.72562826511012,65.416224785026,,,y_log_z
30,train,0.19732599643369517,2.013996955421236,,,,1.706326327390141,0.20142353884875774,y_log_z
30,val,,,0.19788943780607943,123.49122239725179,177.25119398630198,61.21138771570929,,,y_log_z
31,train,0.19400392203695244,2.019829707013236,,,,1.7036079400115542,0.20891381137900883,y_log_z
31,val,,,0.18009633133269765,109.16470199717268,164.0317791464756,55.88741386901402,,,y_log_z
32,train,0.19480197214417988,2.01634158525202,,,,1.686388169725736,0.20181923835641807,y_log_z
32,val,,,0.1887500332703299,111.02631209855669,163.70903843580118,58.71909428145088,,,y_log_z
33,train,0.19685222767293453,2.011862352490425,,,,1.7048066705465317,0.2015217279808389,y_log_z
33,val,,,0.20331293166890474,114.06546603212234,165.98929968597042,63.28535044976984,,,y_log_z
34,train,0.19305665459897783,2.011344686150551,,,,1.7181827856434717,0.19891150895920065,y_log_z
34,val,,,0.21865866584558044,114.8669039004771,165.67474968165615,68.38044011626525,,,y_log_z
35,train,0.19250346947875288,2.0136549505922527,,,,1.6897356907526653,0.19729895558622149,y_log_z
35,val,,,0.2458421672943045,123.0778970467633,172.95988205638673,75.66377258881347,,,y_log_z
36,train,0.192590468045738,2.0125583741399975,,,,1.7131112582153745,0.19995041812459627,y_log_z
36,val,,,0.2341260599200678,132.4910195537784,185.15864772751942,71.33940507226606,,,y_log_z
37,train,0.19510710135930115,2.016940004295773,,,,1.6991859840022192,0.20478682695991463,y_log_z
37,val,,,0.19641602029176666,109.39250282504393,166.62847120463582,59.64397546181626,,,y_log_z
38,train,0.18938826045228374,2.01249697804451,,,,1.7094061175982158,0.19692172710266378,y_log_z
38,val,,,0.19933184743880042,107.48102869381046,160.46854611389674,60.54014251316033,,,y_log_z
39,train,0.1915399403207832,2.015820152229733,,,,1.6954295519325469,0.20351267895764774,y_log_z
39,val,,,0.19620671904042664,109.38133429957684,159.39527577209577,59.995803081022714,,,y_log_z
40,train,0.19379147638877234,2.0241664018895893,,,,1.6740340259340074,0.20958256390359667,y_log_z
40,val,,,0.21336555531789336,116.06617902033125,164.55473654459865,66.1541451066234,,,y_log_z
41,train,0.18705237843096256,2.0106178704235287,,,,1.680337553222974,0.19694978122909865,y_log_z
41,val,,,0.21594795656473498,122.37142814594827,175.3252284870534,65.61709155880159,,,y_log_z
42,train,0.18663990911510256,2.009714975953102,,,,1.6959252854188283,0.19719175663259295,y_log_z
42,val,,,0.26005554423659716,126.83114151565347,177.70441182214958,78.49072109177877,,,y_log_z
43,train,0.19422881408698028,2.0156390799416437,,,,1.6980231867896185,0.20407566241919994,y_log_z
43,val,,,0.19529392872132745,94.1518416036237,147.854761462605,59.308521608320234,,,y_log_z
44,train,0.18842245948811373,2.0103185971577964,,,,1.6992283910512924,0.19682717012862364,y_log_z
44,val,,,0.19914809196840086,104.90777374120297,155.9393682865004,61.2938566509818,,,y_log_z
45,train,0.1897137574851513,2.011488606532415,,,,1.6855959213442273,0.19719970040023327,y_log_z
45,val,,,0.221870806439316,109.81659618658573,163.96860644087235,67.40031238188242,,,y_log_z
46,train,0.18768379568225807,2.0104015469551086,,,,1.7038934131463368,0.19757388345897198,y_log_z
46,val,,,0.2126536734809793,113.11136872302852,164.0398704039463,63.3921199500433,,,y_log_z
47,train,0.18453270134826502,2.01013165877925,,,,1.6921703103515837,0.19658298500710064,y_log_z
47,train,0.18468559491965506,2.008630949589941,,,,1.6998483935991924,0.19282753620710638,y_log_z
47,train,0.19892110211865885,2.025036793488723,,,,1.6705888176297807,0.21090624059413696,y_log_z
47,val,,,0.21875092932740292,105.75443710442345,154.48901039867135,68.80535527743473,,,y_log_z
48,train,0.19674988299399823,2.0282856092586385,,,,1.660435803286679,0.20937632659932118,y_log_z
48,val,,,0.2131191488168675,99.26425834148684,152.1865340629687,69.10774074357127,,,y_log_z
49,train,0.1988911630807223,2.032484874858723,,,,1.6559068856539425,0.2107679926223688,y_log_z
49,val,,,0.21394816726117316,132.79546233136566,189.8076786925709,66.13250785833901,,,y_log_z
50,train,0.19323575632138687,2.0174445755831845,,,,1.6772286933618825,0.20261037558108777,y_log_z
50,val,,,0.21547295004896297,137.54660445403397,185.99526561428107,66.99874964770063,,,y_log_z
51,train,0.19340183934965333,2.0225089188222283,,,,1.6603929863109455,0.20991562671594685,y_log_z
51,val,,,0.158939374070418,118.3412826626393,170.94056349597918,50.22011776586546,,,y_log_z
52,train,0.1926950139182431,2.0208998685116533,,,,1.67987183007327,0.20791079812533372,y_log_z
52,val,,,0.1990161703380549,102.95045265824001,151.6124027360918,62.748334767040845,,,y_log_z
53,train,0.19561267539963023,2.0291661349209873,,,,1.6607684413869899,0.21117975255409321,y_log_z
53,val,,,0.19230265010349035,115.50434835001477,162.84106352001663,59.48144097842579,,,y_log_z
54,train,0.19616520019261152,2.0223789015016354,,,,1.6722153650297151,0.2082997617813257,y_log_z
54,val,,,0.2471848293252066,132.9825324537824,180.93987675092046,77.46190451189202,,,y_log_z
55,train,0.19454701911736202,2.0166852665947865,,,,1.6887030643183034,0.20184245247107285,y_log_z
55,val,,,0.20399174132410153,110.56431143279595,158.29587357326724,64.91675444654014,,,y_log_z
56,train,0.1917593888677917,2.023401733878609,,,,1.6807318650759184,0.2094096127715144,y_log_z
56,val,,,0.23336747015250886,125.68724265425999,171.0136641496539,73.91552658107027,,,y_log_z
57,train,0.19485221594780475,2.020679583082666,,,,1.6833856355893861,0.20459746064006032,y_log_z
57,val,,,0.22012191921031515,113.94083911939983,162.49735705996838,69.02407589959834,,,y_log_z
58,train,0.1933891846166624,2.0224782303496673,,,,1.6570034210498517,0.20355933425309775,y_log_z
58,val,,,0.3017785962355708,155.2901767848583,204.3996725044125,94.31781809239799,,,y_log_z
59,train,0.1894679807282828,2.0201970880681817,,,,1.6758606367177897,0.2057984450480321,y_log_z
