epoch,split,loss,lb,val_MSE,val_secMAE,val_secRMSE,router_entropy,router_max_share,target_key
39,train,0.13628377786113155,2.0248687002393932,,,,1.701255566544003,0.21864937928815684,y_log_z
39,val,,,0.2541674492356812,85.87937984650165,140.318166889320167,,,y_log_z
40,train,0.13562277166379821,2.042709675100115,,,,1.7071690609057744,0.22855392326083449,y_log_z
40,val,,,0.4073813457275507,92.80380421797692,147.807810917790050,,,y_log_z
41,train,0.13012077059182856,2.01938063899676,,,,1.7213801940282185,0.21235452737245294,y_log_z
41,val,,,0.5375785552996737,96.6190252663612,151.083443359059515,,,y_log_z
42,train,0.12865212042298582,2.0184515913327536,,,,1.721081104543474,0.20816341497831875,y_log_z
42,val,,,0.6819278753919279,121.74450799161407,164.113441167397696,,,y_log_z
43,train,0.1257004024874833,2.017548774679502,,,,1.7240625851684146,0.21092824741370148,y_log_z
43,val,,,0.749265966940636,130.20966612452838,173.650682136218904,,,y_log_z
44,train,0.12794006688313353,2.0312819447782307,,,,1.719900483886401,0.22567446095248064,y_log_z
44,val,,,0.7814926795782423,139.15040741451367,185.532728270579099,,,y_log_z
45,train,0.13024103300025067,2.038158933321635,,,,1.7137831648190816,0.23026624135673046,y_log_z
45,val,,,0.6380412872801,122.25750410570204,171.952538357758158,,,y_log_z
46,train,0.13262693107955986,2.028788854678472,,,,1.7210174649953842,0.22497333586215973,y_log_z
46,val,,,0.3355809255726921,115.50724002813716,168.183275268124248,,,y_log_z
47,train,0.1310699356512891,2.0321354071299234,,,,1.7229646411206987,0.2257147857712375,y_log_z
47,val,,,0.1713066576653135,103.54080576094003,159.276633765956689,,,y_log_z
48,train,0.13216159109854037,2.03029782904519,,,,1.7252255876859028,0.2262368883109755,y_log_z
48,val,,,0.15628179069066073,96.85241431262195,159.229616860985175,,,y_log_z
49,train,0.13002576596207088,2.044239322344462,,,,1.730124682188034,0.2340265576624208,y_log_z
49,val,,,0.13555546318669656,81.1354324127093,139.776289159161536,,,y_log_z
50,train,0.1301735355001357,2.0239244831932917,,,,1.7261245648066204,0.21646299213171005,y_log_z
50,val,,,0.16327838606624287,78.45525035605046,132.000922693544794,,,y_log_z
51,train,0.134060715428657,2.0324333873060016,,,,1.7296209666464064,0.2274110329647859,y_log_z
51,val,,,0.7143436752724711,109.68802332340519,158.490451465336264,,,y_log_z
52,train,0.13293725779900947,2.0301587879657745,,,,1.7400335354937448,0.22240265417430136,y_log_z
52,val,,,0.7871205380253175,134.762432211974,184.089698811642535,,,y_log_z
53,train,0.12727715582069424,2.0210716178019843,,,,1.7419617507192824,0.21457678286565673,y_log_z
53,val,,,1.4907934651910772,155.97005583918093,205.648005813655629,,,y_log_z
54,train,0.12713570147752762,2.020517713493771,,,,1.733616418308682,0.21651513646874163,y_log_z
54,val,,,1.2537789495781808,136.62611395069175,188.109972316448136,,,y_log_z
55,train,0.12742471001628372,2.0348093145423465,,,,1.7169519894652896,0.22776112188067701,y_log_z
55,val,,,0.71381994000358,126.58673776774559,180.714767811763323,,,y_log_z
56,train,0.12662170051286617,2.02342645989524,,,,1.7124515540070004,0.21897793374955654,y_log_z
56,val,,,0.3541195457214806,113.7594925207626,170.847721945629161,,,y_log_z
57,train,0.1273887420280112,2.025336475835906,,,,1.7177435259024303,0.21988538155953088,y_log_z
57,val,,,0.17761775868457436,95.21565505196564,147.406809337310904,,,y_log_z
58,train,0.126727351711856,2.024069905281067,,,,1.7203179200490315,0.21412254166271952,y_log_z
58,val,,,0.12093039911546927,87.81900941208276,138.840487629613705,,,y_log_z
59,train,0.12327991995132631,2.0162298679351807,,,,1.7365456455283694,0.21137021606167158,y_log_z
59,val,,,0.10412136470287944,75.99005584423624,129.209744075539561,,,y_log_z
60,train,0.12005690009229714,2.016810519827737,,,,1.7413871188958485,0.21081816115313107,y_log_z
60,val,,,0.11332055551958167,81.58331637206823,130.128537017893052,,,y_log_z
61,train,0.11956022255536583,2.0175466504361896,,,,1.7403286231888666,0.2107824083003733,y_log_z
61,val,,,0.2848101254733247,87.58820368575226,132.785027997739746,,,y_log_z
62,train,0.12169985038538773,2.0133988890382977,,,,1.7429275198115244,0.20811737763384977,y_log_z
62,val,,,0.5274087082673959,102.04776090690362,145.965112828000741,,,y_log_z
63,train,0.11924206693139341,2.0136987566947937,,,,1.732917429672347,0.2049876372847292,y_log_z
63,val,,,0.6645026487822784,98.81802726928116,141.929707623737016,,,y_log_z
64,train,0.11835742245117824,2.016861488421758,,,,1.7319288535250559,0.20988728726903597,y_log_z
64,val,,,0.7213817092727316,99.3978555931499,142.907954626061581,,,y_log_z
65,train,0.11898993245429462,2.02522110607889,,,,1.7389154036839802,0.22295537984205616,y_log_z
65,val,,,0.4006847265805809,97.92044465398553,146.047667564956356,,,y_log_z
66,train,0.11873936001211405,2.022515442636278,,,,1.7302808960278828,0.21644273048473728,y_log_z
66,val,,,0.29142887780020227,104.47684787312346,160.690233604064161,,,y_log_z
67,train,0.12158958986401558,2.0191926426357694,,,,1.73540194829305,0.2127226891203059,y_log_z
67,val,,,0.1769152220286181,95.80040461852981,150.289351142365177,,,y_log_z
68,train,0.12199889361444446,2.0164559102720685,,,,1.734052785568767,0.21146769262850285,y_log_z
68,val,,,0.1214672742166117,81.57493622706905,134.202335106874244,,,y_log_z
69,train,0.12177330762561825,2.0192802813318043,,,,1.7330449918905895,0.21560526970360014,y_log_z
69,val,,,0.10087571343937786,88.58435239297332,137.616009353076379,,,y_log_z
70,train,0.12153416033834219,2.024029129081302,,,,1.7380967322323058,0.2178776959578196,y_log_z
70,val,,,0.12974697636243787,112.8116512886258,157.875509964671409,,,y_log_z
71,train,0.12025846209790972,2.0140981839762793,,,,1.7377246899737253,0.20565354182488388,y_log_z
71,val,,,0.20790648468472855,124.41939548923418,171.097293181031489,,,y_log_z
72,train,0.11954497349345022,2.014518044061131,,,,1.7418220904138353,0.2097224055065049,y_log_z
72,val,,,0.4465072334083884,153.19260800780665,199.214065032616958,,,y_log_z
73,train,0.12077251345747048,2.022838983270857,,,,1.7385892387893465,0.21785430527395672,y_log_z
73,val,,,0.4579146968627677,141.49214384920882,193.605368671706429,,,y_log_z
74,train,0.121146894680957,2.0150706188546286,,,,1.731026366353035,0.20785715472367075,y_log_z
74,val,,,0.3664398887508484,126.72683716944394,175.449306316718037,,,y_log_z
75,train,0.12072756586389409,2.0134296963612237,,,,1.7404276149140463,0.2063069368402163,y_log_z
75,val,,,0.2772252372658233,114.22993502429046,163.287888172260551,,,y_log_z
76,train,0.11849458277639416,2.0163347042269177,,,,1.740521392888493,0.21083357102341121,y_log_z
76,val,,,0.28127435512674676,124.8850518439183,183.563994267787677,,,y_log_z
77,train,0.11731417808267805,2.0169068624575934,,,,1.7346629136138492,0.20872875592774814,y_log_z
77,val,,,0.21566859799756818,115.34867690077127,173.259398651991347,,,y_log_z
78,train,0.11797897486637036,2.020010872019662,,,,1.7359411931700177,0.2158450283524063,y_log_z
78,val,,,0.14060339248799808,96.05835410812858,146.137049145386641,,,y_log_z
79,train,0.11968529545184639,2.019744058450063,,,,1.720872571070989,0.21643035569124752,y_log_z
79,val,,,0.1334945138451983,86.67690146151793,136.539998136492784,,,y_log_z
80,train,0.11902081624915202,2.013374071982172,,,,1.732628858751721,0.20280910759336418,y_log_z
80,val,,,0.11754396261538108,86.24468090318912,131.036839560017256,,,y_log_z
81,train,0.11542387865483761,2.013918805453512,,,,1.7325137125121222,0.2063238995356692,y_log_z
81,val,,,0.12088562529369255,91.45244805303084,135.259206593202720,,,y_log_z
82,train,0.11575170740899113,2.0125893188847437,,,,1.7396417723761664,0.20835573515958256,y_log_z
82,val,,,0.10179215864301935,80.00841984874778,129.305653629914985,,,y_log_z
83,train,0.11620847332394785,2.0150471561484866,,,,1.7383550057808559,0.20805176264709896,y_log_z
83,val,,,0.10613904325253594,81.59473829668819,135.193198663034678,,,y_log_z
84,train,0.11595393603460656,2.0181756383842893,,,,1.7311713331275516,0.21200264679888883,y_log_z
84,val,,,0.11841426736461098,82.37224509065676,134.631513927211074,,,y_log_z
85,train,0.11522475288559993,2.021165990167194,,,,1.7187346617380779,0.21279149916436937,y_log_z
85,val,,,0.15519040570807807,87.22070137507964,133.879918197079178,,,y_log_z
86,train,0.11375563022577101,2.0129848453733654,,,,1.7309147665898006,0.2064967051976257,y_log_z
86,val,,,0.18367713109984826,103.63472177977323,152.689789187919814,,,y_log_z
87,train,0.11279676171640556,2.0115817487239838,,,,1.7399322523011103,0.20567157450649473,y_log_z
87,val,,,0.27605612650290395,110.13727562326719,157.641985295983517,,,y_log_z
88,train,0.11272656151817904,2.0156668656402164,,,,1.7416620834006205,0.21158646709389156,y_log_z
88,val,,,0.2636430781536422,113.34375977038867,159.916393021781062,,,y_log_z
89,train,0.11426155931419796,2.0135084705220327,,,,1.7381958547565672,0.20501677898897064,y_log_z
89,val,,,0.25334886332508766,100.8425132243426,147.957650505280981,,,y_log_z
90,train,0.11168283317238092,2.0168155829111734,,,,1.7361784047550626,0.21172390174534586,y_log_z
90,val,,,0.20542676793237535,103.83357420338959,151.390682780966131,,,y_log_z
91,train,0.1119702777100934,2.024085932307773,,,,1.7327665554152594,0.2204180546104908,y_log_z
91,val,,,0.1549476273738923,98.10915093241978,145.220295657770549,,,y_log_z
92,train,0.11209724295056528,2.0156614316834345,,,,1.7359093344873853,0.21036157136162123,y_log_z
92,val,,,0.13445639842569057,98.88369266133176,145.957408974208789,,,y_log_z
93,train,0.11421520325044791,2.029037121269438,,,,1.7412256085210376,0.22298222242130172,y_log_z
93,val,,,0.13829872735163842,100.01625695457238,145.135713955731546,,,y_log_z
94,train,0.1129599746523632,2.0228087769614325,,,,1.7357054733567767,0.22089312018619645,y_log_z
94,val,,,0.17690696090564703,108.30894402572522,152.165363477115420,,,y_log_z
95,train,0.1159084261291557,2.0221199525727167,,,,1.7331778092516794,0.21986596720914045,y_log_z
95,val,,,0.15362233363799613,113.67461488919349,157.939925910112891,,,y_log_z
96,train,0.11873311932302183,2.0173586540751987,,,,1.7384380019373364,0.21305549620754188,y_log_z
96,val,,,0.18412712398556788,111.53993265762038,166.482918718612297,,,y_log_z
97,train,0.12107008633514245,2.0166912095414267,,,,1.7342627826664183,0.20827223112185797,y_log_z
97,val,,,0.4033834856038421,147.72618743373636,210.253592519137271,,,y_log_z
98,train,0.12300373220609294,2.0182751019795737,,,,1.7316277043686972,0.21156295471721226,y_log_z
98,val,,,0.3925230122376973,120.39318785558382,171.992005026746881,,,y_log_z
99,train,0.11758994859539801,2.015638920995924,,,,1.7410825077030394,0.2134023904800415,y_log_z
99,val,,,0.42693166452373127,110.83061722685376,164.747938516835347,,,y_log_z
100,train,0.11932207602593634,2.013385315736135,,,,1.7272567600011826,0.20585077752669653,y_log_z
100,val,,,0.2796904555197137,95.47709679929456,150.537224383558680,,,y_log_z
101,train,0.11661692998475498,2.0137935313913555,,,,1.7326582885450788,0.2064440343528986,y_log_z
101,val,,,0.13706771322102418,89.09481113226225,135.228559019064619,,,y_log_z
102,train,0.1135974192681412,2.0082583443986044,,,,1.7421036329534318,0.19850142693354023,y_log_z
102,val,,,0.08804409219816953,83.26300502896001,129.435383491734996,,,y_log_z
103,train,0.11151170006228818,2.008491911821895,,,,1.7396056287818484,0.20139962145023876,y_log_z
103,val,,,0.08853339041251686,84.08613460908491,130.741962722315321,,,y_log_z
104,train,0.11288045957270595,2.0103772315714092,,,,1.73957140578164,0.20268429650200737,y_log_z
104,val,,,0.10842955196148454,85.69764077875966,137.577126928290369,,,y_log_z
105,train,0.11188602385421594,2.0117916762828827,,,,1.7369142307175531,0.20484163446558845,y_log_z
105,val,,,0.1484974983874627,99.8331356636258,147.345300316060161,,,y_log_z
106,train,0.11264215927157137,2.0073201921251087,,,,1.7378922518756654,0.19565153742829958,y_log_z
106,val,,,0.21187220352134645,112.51791951501852,163.321902565552335,,,y_log_z
107,train,0.11311357737415367,2.0148568948109946,,,,1.7374855677286785,0.2126973563184341,y_log_z
107,val,,,0.24894569945966763,104.05813727355253,150.062823737945934,,,y_log_z
108,train,0.11842042290502125,2.009940720266766,,,,1.7321767542097304,0.20062358159985808,y_log_z
108,val,,,0.26783351756619644,96.59875081546289,153.834597657218438,,,y_log_z
109,train,0.11673285750051339,2.011691727572017,,,,1.731844637129042,0.20543846612175307,y_log_z
109,val,,,0.18698870252016336,102.66941532166491,146.435232927207466,,,y_log_z
110,train,0.11649008664406008,2.0141502138641147,,,,1.7209251390563116,0.2040729953183068,y_log_z
110,val,,,0.09950215102772664,98.90662059424496,145.597775686782654,,,y_log_z
111,train,0.11234757583588362,2.0120718114905887,,,,1.7220100975698895,0.20164303626451227,y_log_z
111,val,,,0.0778468607591729,94.61213759927104,143.642681174018861,,,y_log_z
112,train,0.10972356020162503,2.011299146546258,,,,1.7338997489876218,0.20190155299173462,y_log_z
112,val,,,0.08293115038670719,96.41128565832159,150.295832724932410,,,y_log_z
113,train,0.10979505597303311,2.0140022469891443,,,,1.740987973080741,0.20696755767696434,y_log_z
113,val,,,0.10388675481365085,107.2152738707025,161.786003320857105,,,y_log_z
114,train,0.10844727108875911,2.012647885415289,,,,1.7386069827609592,0.20828824179867902,y_log_z
114,val,,,0.14199687896353105,118.88500802785687,172.404010669696135,,,y_log_z
115,train,0.10776206188731724,2.0133069306612015,,,,1.7358967463175456,0.20506986954973805,y_log_z
115,val,,,0.1512332546154802,127.03206972102691,179.564396792931717,,,y_log_z
116,train,0.10601887965781821,2.008308016591602,,,,1.7354247868061066,0.19904972261024845,y_log_z
116,val,,,0.15376088062333337,119.40328750149327,171.677812721951909,,,y_log_z
117,train,0.10739676431856221,2.0150834487544165,,,,1.7320787558952968,0.21018787225087485,y_log_z
117,val,,,0.1468842789142319,114.28248690204055,165.433296073014759,,,y_log_z
118,train,0.10571334288559026,2.0145843111806445,,,,1.7364073312944837,0.20848646139105162,y_log_z
118,val,,,0.12690876573393184,102.99221929021986,152.779301770718973,,,y_log_z
119,train,0.10633695182493991,2.017788575755225,,,,1.7279999752839406,0.21065671038296488,y_log_z
119,val,,,0.09180349907266643,79.27567404404573,128.413783092400081,,,y_log_z
120,train,0.10623934647689263,2.0175847311814628,,,,1.7322364168034659,0.209341529963745,y_log_z
120,val,,,0.0749588393250418,74.19089876337407,126.908264655113769,,,y_log_z
121,train,0.10633249218679136,2.0165511634614735,,,,1.7342213061120775,0.21124735164145628,y_log_z
121,val,,,0.09151329068316212,86.404294182067,142.290738752497901,,,y_log_z
122,train,0.10633911797776818,2.013344705104828,,,,1.7398822257916133,0.20648492500185966,y_log_z
122,val,,,0.09959742313367922,88.01640033138047,138.957178052102194,,,y_log_z
123,train,0.10844780571965708,2.014286966787444,,,,1.7384795132610533,0.20858462320433724,y_log_z
123,val,,,0.08043269317770822,78.81659249013512,125.374397006429248,,,y_log_z
124,train,0.11022639507427812,2.015889479054345,,,,1.7382496843735378,0.20952831788195503,y_log_z
124,val,,,0.07519066417131869,86.52452933364277,135.242850227285999,,,y_log_z
125,train,0.10983634812550412,2.0135404103332095,,,,1.7389654450946384,0.20768418204453257,y_log_z
125,val,,,0.08735839778659053,99.28014444892597,146.826320704759581,,,y_log_z
126,train,0.10764563300957282,2.012490913271904,,,,1.7176988356643252,0.20466309475402036,y_log_z
126,val,,,0.10750958620137913,103.99546796875778,152.568993573552774,,,y_log_z
127,train,0.1072321150244938,2.012579166226917,,,,1.7378855463531282,0.20642474914590517,y_log_z
127,val,,,0.12197633210833558,94.77342299510458,141.852527360852690,,,y_log_z
128,train,0.10741002971513404,2.012087035510275,,,,1.7344925701618195,0.20274468304382431,y_log_z
128,val,,,0.13863821367026763,93.5620221939677,141.715515599855763,,,y_log_z
129,train,0.10704339321495758,2.009051392475764,,,,1.7365953988499112,0.1997278725935353,y_log_z
129,val,,,0.22284915859399793,111.30004853890205,159.802294550446334,,,y_log_z
130,train,0.10885536406810085,2.014011194308599,,,,1.736535918381479,0.20462071730030906,y_log_z
130,val,,,0.23452227489607216,117.54188213695296,171.004294061839147,,,y_log_z
