epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
65,val,2,141.92104434765818,215.97371796613626,54.93049522154648,120.0,32228
66,val,0,52.44738260705949,64.19740272057355,32.93405965028441,30.0,33227
66,val,1,105.6772961413224,127.010854365709,30.137730026288718,60.0,34996
66,val,2,156.81556621171322,242.31356915778824,50.94327913615489,120.0,32228
67,val,0,47.11449695304388,59.4145666704744,39.44984500556777,30.0,33227
67,val,1,96.33371828711228,116.88247344177967,34.646816779060465,60.0,34996
67,val,2,145.41635330690704,227.8735780396093,55.53555914111953,120.0,32228
68,val,0,43.17550348649301,55.700961407390196,44.415686038462695,30.0,33227
68,val,1,85.0205398264824,104.24138582136749,39.698822722596866,60.0,34996
68,val,2,117.42313253481542,202.8241286468603,69.23482685863225,120.0,32228
69,val,0,41.16002606052565,62.0102681376307,53.360219098925576,30.0,33227
69,val,1,94.17615442322872,120.38400880332335,39.873128357526575,60.0,34996
69,val,2,131.40666084531017,198.30937678098522,57.996152414049895,120.0,32228
70,val,0,54.63149909147681,84.58989219998345,44.17792758900894,30.0,33227
70,val,1,128.77125606347198,162.87739066791167,29.189050177163107,60.0,34996
70,val,2,155.46492038294534,203.72174211699354,44.36514831823259,120.0,32228
71,val,0,65.20952393555363,92.4479952153198,35.943660276281335,30.0,33227
71,val,1,142.28268604581595,172.7020814345454,23.991313292947765,60.0,34996
71,val,2,166.06711746069993,223.70815212028924,40.706838773737125,120.0,32228
72,val,0,78.08004802899374,105.63721271631819,28.04947783429139,30.0,33227
72,val,1,170.6908251986611,206.24310644654298,19.862269973711282,60.0,34996
72,val,2,211.6323920490577,256.91008186717056,27.491622191882836,120.0,32228
73,val,0,68.46105183690268,92.46644742613435,28.70557077075872,30.0,33227
73,val,1,136.1678306413032,171.95893902069733,27.05737798605555,60.0,34996
73,val,2,222.5686581344008,275.50989739271466,26.160481568822142,120.0,32228
74,val,0,59.72164545843624,74.6247123859789,28.74168597827068,30.0,33227
74,val,1,115.31951092262106,142.70307315643987,29.283346668190653,60.0,34996
74,val,2,208.1961225396249,260.9420203550208,29.59228000496463,120.0,32228
75,val,0,52.89472806068742,65.75957581272479,33.48180696421585,30.0,33227
75,val,1,113.04436917511555,135.21519659358182,28.52040233169505,60.0,34996
75,val,2,178.75379607309637,242.47372085239635,38.45103636589301,120.0,32228
76,val,0,57.07789547754015,70.38621994447848,31.534595359195833,30.0,33227
76,val,1,139.61056082190643,161.91931485299486,20.07372271116699,60.0,34996
76,val,2,178.80383103062798,267.29818947418636,44.644408588804765,120.0,32228
77,val,0,54.62841938317412,68.69188876685311,35.633671411803654,30.0,33227
77,val,1,135.22693055964208,156.1377838239949,19.90227454566236,60.0,34996
77,val,2,156.36557464770056,249.45444700136036,53.54039965247611,120.0,32228
78,val,0,48.5486970133946,62.24393573895446,40.82824209227435,30.0,33227
78,val,1,103.54934213463682,124.28713400376743,31.326437307120813,60.0,34996
78,val,2,136.90633480682317,213.99976524851874,58.25679533325059,120.0,32228
79,val,0,48.94721605035297,63.58314590583101,41.21949017365395,30.0,33227
79,val,1,95.72745506852569,117.89682538689074,36.649902846039545,60.0,34996
79,val,2,115.74823900279357,197.096489986211,68.9307434528981,120.0,32228
80,val,0,48.435369568670154,70.6066368732585,45.45098865380564,30.0,33227
80,val,1,102.19247831030019,130.07312496000057,34.818264944565094,60.0,34996
80,val,2,107.90847918844348,173.22522266907097,70.69939183318853,120.0,32228
81,val,0,50.87463707346553,71.36029505269755,43.338249014355796,30.0,33227
81,val,1,98.83549954537214,122.84824947015397,34.24105612069951,60.0,34996
81,val,2,125.2709175517989,188.1105072124858,60.171279632617605,120.0,32228
82,val,0,42.962176678810486,59.17476542034975,47.08219219309598,30.0,33227
82,val,1,70.51939698521349,90.2357781901174,50.64864555949251,60.0,34996
82,val,2,128.50703544375233,199.15357898488344,59.86409333498821,120.0,32228
83,val,0,39.372315140131,57.538963584275436,52.361031691094595,30.0,33227
83,val,1,73.57326034666238,97.4909841434738,51.20299462795748,60.0,34996
83,val,2,133.8363953886663,207.92733915992974,58.21956063050764,120.0,32228
84,val,0,37.928138062666,50.21067793439044,49.87510157402113,30.0,33227
84,val,1,80.05277606503243,101.03372860722801,44.862269973711285,60.0,34996
84,val,2,130.71270863311793,206.91003284071368,60.298498200322705,120.0,32228
85,val,0,42.95948383571131,57.34982223379,44.48189725223463,30.0,33227
85,val,1,88.53628195761435,111.7164412042914,41.05326323008344,60.0,34996
85,val,2,131.42534999650925,197.2893630596127,58.08303338711679,120.0,32228
