epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
36,val,0,81.63280502773469,105.71409212108362,24.681120525887284,30.0,33163
36,val,1,138.64196389908076,176.94839023904024,28.257244710211594,60.0,34784
36,val,2,178.61676267221904,248.04356631021722,44.40442258903123,120.0,31927
37,val,0,65.05193464384253,85.95293808516415,29.852546512679794,30.0,33163
37,val,1,106.33186828837881,144.77168008012737,38.66432842686292,60.0,34784
37,val,2,158.78415814635486,237.3737945014195,53.26839352272371,120.0,31927
38,val,0,68.79227795931743,87.9103419736379,27.720652534451045,30.0,33163
38,val,1,109.32523195745755,143.0590360230624,36.32129714811407,60.0,34784
38,val,2,145.6583171164272,224.1135881290541,56.56027813449431,120.0,31927
39,val,0,71.84262135665595,91.68478937379066,27.208033048879777,30.0,33163
39,val,1,114.82798271565231,144.3842659175082,32.71906623735051,60.0,34784
39,val,2,142.43925314486955,219.1662765723222,55.56112381370001,120.0,31927
40,val,0,76.89635647779293,97.06865960029226,24.225793806350453,30.0,33163
40,val,1,123.38515209910402,157.78908724921078,30.17479300827967,60.0,34784
40,val,2,148.77847951968553,218.61779374567033,52.015535440223005,120.0,31927
41,val,0,76.54687564047988,97.35403471051684,25.854114525223892,30.0,33163
41,val,1,125.19661733000895,160.15734455333114,30.62040018399264,60.0,34784
41,val,2,166.89199946576124,241.59276494122372,49.6789551163592,120.0,31927
42,val,0,88.80816228741368,111.87143333158757,22.38036365829388,30.0,33163
42,val,1,130.7145607254323,164.41446607233036,29.355450781968724,60.0,34784
42,val,2,162.09519101620003,237.34810619052982,49.440912080684065,120.0,31927
43,val,0,63.40414391809726,79.13955746689798,29.146940867834637,30.0,33163
43,val,1,89.71266757575546,115.20485034017209,41.947447102115916,60.0,34784
43,val,2,130.92629492640194,217.76201110397616,63.0281579854042,120.0,31927
44,val,0,69.62937674873093,88.19535362067927,26.89141513132105,30.0,33163
44,val,1,107.4742466383498,138.12964489051345,35.11672033118675,60.0,34784
44,val,2,138.75578038315433,217.2601384661039,58.28295799793278,120.0,31927
45,val,0,72.48674936199369,91.48484077473142,27.030123933299162,30.0,33163
45,val,1,105.19067425626949,136.36979302534618,37.07164213431462,60.0,34784
45,val,2,153.6314793424624,234.8392691495633,54.06709055031791,120.0,31927
46,val,0,75.3695819745344,97.3878499343672,27.533697192654465,30.0,33163
46,val,1,118.77536135676155,149.4352243326386,31.198252069917203,60.0,34784
46,val,2,146.1434258917927,223.5983144138051,55.96517054530648,120.0,31927
47,val,0,73.35805795986633,91.91064193455553,24.23785544130507,30.0,33163
47,val,1,106.36972785675975,137.61295774248202,36.82152713891445,60.0,34784
47,val,2,138.73463690423173,212.72922869048557,56.5352209728443,120.0,31927
48,val,0,63.717942483699126,80.57831161862761,29.95507040979405,30.0,33163
48,val,1,93.81264276162352,122.48077609738814,42.096941122355105,60.0,34784
48,val,2,142.12614740817432,222.1783438022816,56.37548156732546,120.0,31927
49,val,0,68.44299756276055,86.0269501333055,28.02520881705515,30.0,33163
49,val,1,124.89981851165406,160.70360644887717,30.78139374425023,60.0,34784
49,val,2,208.24141449635104,277.26461272804227,34.95474050176966,120.0,31927
50,val,0,79.5212603837249,105.60057859754579,25.437988119289567,30.0,33163
50,val,1,142.07853394818065,180.66121542906342,26.437442502299906,60.0,34784
50,val,2,192.88083258812338,247.1342114295515,33.26024994518746,120.0,31927
51,val,0,63.39868939816152,87.34223092693236,33.96254862346591,30.0,33163
51,val,1,127.4331684270471,165.8138683876013,31.916973321067154,60.0,34784
51,val,2,165.505411767286,231.3644623768632,46.340088326494815,120.0,31927
52,val,0,69.24677574328648,89.94933890744204,29.39118897566565,30.0,33163
52,val,1,103.63579605650003,134.1139362065082,38.61258049678013,60.0,34784
52,val,2,137.21223728673272,209.53660367115918,56.215742161806624,120.0,31927
53,val,0,67.50789777952839,89.81283342487114,29.33691161836987,30.0,33163
53,val,1,122.19051851695464,157.53476170902647,31.968721251149958,60.0,34784
53,val,2,158.07441723899686,218.02410586754593,44.880508660381494,120.0,31927
54,val,0,83.79202941263253,108.61150500159093,24.85299882399059,30.0,33163
54,val,1,134.0009798332432,172.14418360022972,29.85280588776449,60.0,34784
54,val,2,182.9677746992284,240.57495895698966,37.76114260657124,120.0,31927
55,val,0,74.87958807028329,96.54145450167168,26.532581491421166,30.0,33163
55,val,1,110.37839388737683,144.76316523881852,37.59774609015639,60.0,34784
55,val,2,147.8330628773868,214.17835206045402,51.43295643186018,120.0,31927
56,val,0,84.7327988342206,108.65225903456789,23.81871362663209,30.0,33163
56,val,1,132.46281051284805,167.56338552336368,28.1077506899724,60.0,34784
56,val,2,160.84528644110244,220.53101066456657,44.90243367682526,120.0,31927
57,val,0,82.41610211923162,104.66447191020595,24.554473358863792,30.0,33163
57,val,1,113.86051971098647,146.76348251786092,34.99022539098436,60.0,34784
57,val,2,146.77350891382832,218.53049117633412,52.999029034986066,120.0,31927
58,val,0,108.37989471291071,142.43599922959817,21.70491210083527,30.0,33163
58,val,1,170.1316502070142,213.45387888365036,23.525183992640294,60.0,34784
58,val,2,187.84694535397645,244.90926742889758,37.62646036270241,120.0,31927
